title,group,product,random_key,image_url,brand,persian_name,رنگ,برند,نوع کلی,جنس,مدل,سایز,نوع آستین,طرح,ویژگی ها,استایل,نوع یقه / بسته شدن,فصل,اجناس,مدل لباس,گروه,کد محصول,کد,Raqm,ناشن,درجه کیفی,ناهمگونی,پارچه,کشور تولید کننده,اسایل,group_fa,color_fa,title_len,word_count,title_category,char_per_word,title_group_combo,len_ratio,pca1,pca2
ست پیراهن شلوارک کنتکس مردانه,مردانه,ست پیراهن شلوارک مردانه,a880b5b7-f902-4396-b41f-0078b01deaea,https://image.torob.com/base/images/48/cZ/48cZcnSOKDk14MER.jpg,کنتکس,ست پیراهن شلوارک کنتکس مردانه,نامشخص,نامشخص,ست پیراهن شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,29,5,Short,4.833333333333333,مردانه_Short,4.9714285714285715,-0.09530793862836522,0.05059241843565895
تیشرت و شلوارک مردانه مدل یاشار,مردانه,تیشرت و شلوارک مردانه,a0fbf0b9-a9bf-4abe-a47f-f8e2c6950ce0,https://image.torob.com/base/images/cL/xC/cLxCzkXaI1Quh8wd.jpg,نامشخص,تیشرت و شلوارک مردانه مدل یاشار,نامشخص,نامشخص,تیشرت و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,31,6,Medium,4.428571428571429,مردانه_Medium,5.7105263157894735,-1.3334609827117048,-1.1060563970693376
ست پیژامه مردانه فول مودا 24MICG631212245 - 19951 | Fullamoda,مردانه,ست پیژامه مردانه,74a98d04-208f-4480-a808-3df7201bd4bd,https://image.torob.com/base/images/3b/Em/3bEm51qDO53X9Q8J.jpg,Fullamoda,ست پیژامه مردانه فول مودا 24MICG631212245 - 19951 | Fullamoda,نامشخص,نامشخص,ست پیژامه,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,61,10,Long,5.545454545454546,مردانه_Long,9.319444444444445,2.272306676041843,0.31110422247061115
پیژامه و لباس خواب مردانه قهوه ای یو اس پولو | Q.K.1.2.OK.K.A.04.0 اورجینال,مردانه,پیژامه و لباس خواب مردانه,98ebfffe-b94c-4d03-b59a-50793b55f1e2,https://image.torob.com/base/images/63/vz/63vzLs3-JXT9k2SC.jpg,یو اس پولو,پیژامه و لباس خواب مردانه قهوه ای یو اس پولو | Q.K.1.2.OK.K.A.04.0 اورجینال,قهوه ای,نامشخص,پیژامه و لباس خواب,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯼﺍ ﻩﻮﻬﻗ,75,13,Long,5.357142857142857,مردانه_Long,11.797752808988765,2.649100047396351,0.614898427530237
تی شرت مشکی مردانه مناسب شلوار جین Guess,مردانه,تی شرت مردانه,a299cc44-e96e-4f5f-ac27-282abe3ebf7e,https://image.torob.com/base/images/Y1/EZ/Y1EZbN1Ez3YqMJFL.jpg,Guess,تی شرت مشکی مردانه مناسب شلوار جین Guess,مشکی,نامشخص,تی شرت,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﮑﺸﻣ,40,8,Medium,4.444444444444445,مردانه_Medium,7.346938775510204,-1.2913887243499005,-1.2553163882569212
ست پیژامه سفید مردانه باریک یقه قاضی دو تکه بافتنی Defacto,مردانه,ست پیژامه مردانه,78245ba1-f0e5-4cc8-bff5-71fa0b9376aa,https://image.torob.com/base/images/J6/Hd/J6HdW5jCHS9paso9.jpg,Defacto,ست پیژامه سفید مردانه باریک یقه قاضی دو تکه بافتنی Defacto,سفید,نامشخص,ست پیژامه,,,نامشخص,,,دو تکه,,یقه قاضی,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺪﯿﻔﺳ,58,11,Medium,4.833333333333333,مردانه_Medium,9.942857142857143,1.6257647855227353,0.32575546957897406
ست تاپ و شلوارک مردانه مدل فضانورد کد N566,مردانه,ست تاپ و شلوارک مردانه,c542accd-9bed-47ab-a0df-8f458e4d5174,https://image.torob.com/base/images/2G/sV/2GsVuEWTizXr92co.jpg,نامشخص,ست تاپ و شلوارک مردانه مدل فضانورد کد N566,نامشخص,نامشخص,ست تاپ و شلوارک,,,نامشخص,,فضانورد,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,42,9,Medium,4.2,مردانه_Medium,8.076923076923077,-1.1763732434470506,-0.9091009170170283
ست پیژامه و لباس خواب بوراتی اورجینال Buratti 6572010 Cotton Regular Fit Short Sleeve Pajama Set Men's Pajama Set 6572010,مردانه,ست پیژامه و لباس خواب مردانه,2c897703-7fd0-460a-8a85-68a383acd3b1,https://image.torob.com/base/images/e3/oM/e3oMpf5_yOzFUt9S.jpg,Buratti,ست پیژامه و لباس خواب بوراتی اورجینال Buratti 6572010 Cotton Regular Fit Short Sleeve Pajama Set Men's Pajama Set 6572010,نامشخص,نامشخص,ست پیژامه و لباس خواب,Cotton,,نامشخص,Short Sleeve,,,Regular Fit,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,121,20,,5.761904761904762,,17.8943661971831,0.1238411281435701,0.4072895385972664
ست پیژامه سبز مردانه نیم زیپ یقه پشمی 100% بالا، جیب پایین پنبه ای و لباس خواب زمستانی یکرنگ U.S. Polo Assn.,مردانه,ست پیژامه مردانه,6cb35ff9-642d-4197-836f-73212a09bfdd,https://image.torob.com/base/images/Go/z5/Goz5GMoNzB27iVrB.jpg,U.S. Polo Assn.,ست پیژامه سبز مردانه نیم زیپ یقه پشمی 100% بالا، جیب پایین پنبه ای و لباس خواب زمستانی یکرنگ U.S. Polo Assn.,سبز,نامشخص,ست پیژامه,پنبه ای,,نامشخص,,,نیم زیپ,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺰﺒﺳ,108,22,,4.695652173913044,,18.9618320610687,-1.1098406700031698,0.4242526483716307
ست لباس راحتی مردانه سرمه‌ای برند nautica M219PJTK,مردانه,ست لباس راحتی مردانه,87f3d435-a15d-48c4-bbf4-3953305a715c,https://image.torob.com/base/images/wE/Wf/wEWf8lcdryEzaKHC.jpg,nautica,ست لباس راحتی مردانه سرمه‌ای برند nautica M219PJTK,سرمه ای,نامشخص,ست لباس راحتی,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯼﺍ ﻪﻣﺮﺳ,50,8,Medium,5.555555555555555,مردانه_Medium,7.627118644067797,0.6109789870516141,-0.23917105603753147
ست پیراهن و شلوار پارچه مراکشی گرم بالا 1 مشکی میله ای,نامشخص,ست پیراهن و شلوار,94ad95e6-432e-4ef2-be52-31080211365d,https://image.torob.com/base/images/VQ/bt/VQbtRl4pt2SolVYp.jpg,نامشخص,ست پیراهن و شلوار پارچه مراکشی گرم بالا 1 مشکی میله ای,مشکی میله ای,نامشخص,ست پیراهن و شلوار,پارچه مراکشی,,نامشخص,,,گرم بالا,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﯼﺍ ﻪﻠﯿﻣ ﯽﮑﺸﻣ,54,12,Medium,4.153846153846154,نامشخص_Medium,10.477611940298507,0.18972608354766654,2.302764404497404
پلو شرت یقه فرنگی نیم زیپ,نامشخص,پلو شرت یقه فرنگی نیم زیپ,831c330c-1d4a-49ff-b93e-67207555c44e,https://image.torob.com/base/images/LV/cx/LVcxuC7DNSyf9e5v.jpg,نامشخص,Pamuklu Düğmeli Pijama Takım 451-41,نامشخص,نامشخص,پلو شرت,,,نامشخص,,,,,یقه فرنگی,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺺﺨﺸﻣﺎﻧ,25,6,Short,3.5714285714285716,نامشخص_Short,5.46875,-1.423147616668659,2.4980539342042936
ست پیژامه قرمز مردانه پایه. POLO ASSN. لباس خواب یقه گرد 024K.Z1E8TA.7GR5P1 U.S. Polo Assn.,مردانه,ست پیژامه,f6bc0fc5-76e0-4b34-8db3-6da34941cb0a,https://image.torob.com/base/images/R9/NQ/R9NQTR31yHgwc17o.jpg,U.S. Polo Assn.,پلو شرت یقه فرنگی نیم زیپ,قرمز,نامشخص,ست پیژامه,,,نامشخص,,,,,یقه گرد,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺰﻣﺮﻗ,91,15,Long,5.6875,مردانه_Long,13.607476635514018,2.8359431278140135,0.10630190320887675
ست تیشرت و شلوارک بیسکویتی مردانه,مردانه,ست تیشرت و شلوارک,63d51407-4cab-4052-8e73-f7e6650836ab,https://image.torob.com/base/images/Lz/y4/Lzy4Q-L82mAQj3KC.jpg,نامشخص,ست پیژامه قرمز مردانه پایه. POLO ASSN. لباس خواب یقه گرد 024K.Z1E8TA.7GR5P1 U.S. Polo Assn.,نامشخص,نامشخص,ست تیشرت و شلوارک,,,نامشخص,,,بیسکویتی,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,33,6,Medium,4.714285714285714,مردانه_Medium,5.7749999999999995,-0.6327894426655687,-0.5724428956016259
تاپ شلوارک اسپورت زنانه و مردانه,زنانه و مردانه,تاپ شلوارک اسپورت,02a9e4e3-deff-47a3-88e4-7a49b144430e,https://image.torob.com/base/images/7p/2a/7p2ad0IrdOFz48AF.jpg,نامشخص,ست تیشرت و شلوارک بیسکویتی مردانه,نامشخص,نامشخص,تاپ شلوارک,,,نامشخص,,,,اسپورت,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ ﻭ ﻪﻧﺎﻧﺯ,ﺺﺨﺸﻣﺎﻧ,32,6,Medium,4.571428571428571,زنانه و مردانه_Medium,5.743589743589744,-0.9520517968197345,-2.2708626532897718
سویشرت سفید مردانه به طور منظم مناسب برش طبیعی خورده مردانهه پوست Wrangler,مردانه,سویشرت,310ac1b3-4d50-4718-b258-c4671425dddf,https://image.torob.com/base/images/nH/wK/nHwKATruOhjLlmqQ.jpg,Wrangler,تاپ شلوارک اسپورت زنانه و مردانه,سفید,نامشخص,سویشرت,,,مناسب برش طبیعی خورده,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺪﯿﻔﺳ,74,13,Long,5.285714285714286,مردانه_Long,11.772727272727273,2.3842651348559247,0.35868600419947827
کت و پیژامه مردانه (لباس خواب),مردانه,کت و پیژامه مردانه,b7fa67a8-fa69-4d79-9620-0683031bdf3d,https://image.torob.com/base/images/zU/4k/zU4k8EPx6fzyop_g.jpg,نامشخص,سویشرت سفید مردانه به طور منظم مناسب برش طبیعی خورده مردانهه پوست Wrangler,نامشخص,نامشخص,کت,,,نامشخص,,,,لباس خواب,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,30,6,Short,4.285714285714286,مردانه_Short,5.675675675675675,-0.13695733442032731,0.5488478949484431
ست پیژامه مردانه دورمی برند miorre,مردانه,ست پیژامه دورمی,2d66414d-e0b6-4de1-b7a3-3c55e29b502b,https://image.torob.com/base/images/-T/c-/-Tc-jw9ll3IKBK3V.jpg,miorre,کت و پیژامه مردانه (لباس خواب),نامشخص,نامشخص,ست پیژامه,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,34,6,Medium,4.857142857142857,مردانه_Medium,5.8048780487804885,0.038657746342706516,0.07951526620035501
ست تیشرت شلوار راحتی مردانه برند هیراد,مردانه,ست تیشرت شلوار,de7d4176-5753-4551-b8c9-3cc63fb7b360,https://image.torob.com/base/images/xJ/Gz/xJGzTMctlbg8Uheg.jpg,هیراد,ست پیژامه مردانه دورمی برند miorre,نامشخص,نامشخص,ست تیشرت شلوار,,,نامشخص,,,,راحتی,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,38,7,Medium,4.75,مردانه_Medium,6.608695652173913,-0.6968588404954958,-0.8008006183392484
پیژامه و لباس خواب مردانه مشکی پیرکاردین | TYBRO.Z.60.EL.75.T.100408176 اورجینال,مردانه,پیژامه و لباس خواب,50590601-b2a7-4655-b638-3549c5ff44b3,https://image.torob.com/base/images/nE/c8/nEc8XRvVzOls6qb2.jpg,پیرکاردین,ست تیشرت شلوار راحتی مردانه برند هیراد,مشکی,نامشخص,پیژامه,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﮑﺸﻣ,80,10,Long,7.2727272727272725,مردانه_Long,9.67032967032967,3.5919056430990817,0.6112252053672522
پیژامه و لباس خواب مردانه سفید پیرکاردین | PCC6073 اورجینال,مردانه,پیژامه و لباس خواب,4eb09204-1854-4445-a7b1-7f12f6f6d636,https://image.torob.com/base/images/6S/pf/6SpfpjygtzZ7XwZC.jpg,پیرکاردین,پیژامه و لباس خواب مردانه مشکی پیرکاردین | TYBRO.Z.60.EL.75.T.100408176 اورجینال,سفید,نامشخص,پیژامه,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺪﯿﻔﺳ,59,10,Medium,5.363636363636363,مردانه_Medium,9.271428571428572,2.3865722151996205,0.6952233082908101
رکابی نخی ساده مردانه,مردانه,رکابی نخی,b05c0bcd-27df-4873-89d6-010f40d0f42c,https://image.torob.com/base/images/vO/7M/vO7MzO2dphsX1XFt.jpg,نامشخص,پیژامه و لباس خواب مردانه سفید پیرکاردین | PCC6073 اورجینال,نامشخص,نامشخص,رکابی,نخی,,نامشخص,,ساده,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,21,4,Short,4.2,مردانه_Short,4.038461538461538,-1.560631807862557,-0.9726785397560602
ست لینن پفکی گلد سبز,نامشخص,ست لینن پفکی گلد,1df083a1-a91d-42d3-af80-854e8873a77b,https://image.torob.com/base/images/dF/nq/dFnqXEoYYsCsEl94.jpg,نامشخص,رکابی نخی ساده مردانه,سبز,نامشخص,ست لینن پفکی,,,نامشخص,,,,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺰﺒﺳ,20,5,Short,3.3333333333333335,نامشخص_Short,4.615384615384615,-1.9608959455013772,1.9992459471170774
ست تیشرت شلوار مردانه Dortmund مدل Lisbon,مردانه,ست تیشرت شلوار,0a88a52f-33bd-4935-9253-1397bb76dad0,https://image.torob.com/base/images/xc/l8/xcl8RDyhSlZQjCAx.jpg,Dortmund,ست لینن پفکی گلد سبز,نامشخص,نامشخص,ست تیشرت شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,41,7,Medium,5.125,مردانه_Medium,6.6938775510204085,-0.32891117161769495,-0.8182494285192867
ست تیشرت و شلوارک زن و مرد نخ پنبه,زن و مرد,ست تیشرت و شلوارک,4ddfdd22-9661-490d-831a-cab047b3b062,https://image.torob.com/base/images/8M/LO/8MLOzpco9lhYDZcQ.jpg,نامشخص,ست تیشرت شلوار مردانه Dortmund مدل Lisbon,نامشخص,نامشخص,ست تیشرت و شلوارک,نخ پنبه,,نامشخص,,,,,,,,,,,,,,,,,,,ﺩﺮﻣ ﻭ ﻥﺯ,ﺺﺨﺸﻣﺎﻧ,34,9,Medium,3.4,زن و مرد_Medium,7.727272727272727,-0.717522745714782,-2.6295113541617834
ست تی‌شرت یقه‌دار و شلوار راسته مردانه فوگو,مردانه,ست تی شرت یقه دار و شلوار راسته,d741c776-ac0c-4087-9451-76ec3a0152ac,https://image.torob.com/base/images/pE/Uq/pEUqKlZQp1Xler0y.jpg,فوگو,ست تیشرت و شلوارک زن و مرد نخ پنبه,نامشخص,نامشخص,ست تی شرت یقه دار و شلوار راسته,,,نامشخص,,,,,یقه دار,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,43,8,Medium,4.777777777777778,مردانه_Medium,7.4423076923076925,-0.6285179027475432,-0.8467898301066465
Pamuklu Düğmeli Pijama Takım 451-41,نامشخص,پلو شرت,d8121dc1-cbed-4757-bbc2-a72ffa700b17,https://image.torob.com/base/images/JR/Ra/JRRaQOQlZHsOLvq4.jpg,نامشخص,ست تی‌شرت یقه‌دار و شلوار راسته مردانه فوگو,نامشخص,نامشخص,پلو شرت,Pamuklu,,نامشخص,,,,,دکمه دار,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺺﺨﺸﻣﺎﻧ,35,5,Medium,5.833333333333333,نامشخص_Medium,5.121951219512195,0.29983474309977487,2.4346518484040587
شلوار سبز مردانه شرت LF2007514 اورجینال Loft,مردانه,شلوار مردانه,8cb44ca2-b5a6-412b-95c2-4ef3c4ebc7ce,https://image.torob.com/base/images/sd/18/sd18thBSUki3Q2yQ.jpg,Loft,شلوار سبز مردانه شرت LF2007514 اورجینال Loft,سبز,نامشخص,شلوار شرت,,,نامشخص,,,اورجینال,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺰﺒﺳ,44,7,Medium,5.5,مردانه_Medium,6.769230769230769,0.835196290291107,0.2140291866112427
ست تیشرت شلوارک نخی مردانه برند لیورجی کد ۴۰۷۴۹۳۳,مردانه,ست تیشرت شلوارک,fdc4f5d9-6da4-465b-afa0-0442ed54a8ff,https://image.torob.com/base/images/a-/_m/a-_m7UrVSwHcsKC_.jpg,لیورجی,ست تیشرت شلوارک نخی مردانه برند لیورجی کد ۴۰۷۴۹۳۳,نامشخص,نامشخص,ست تیشرت شلوارک نخی,نخی,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,49,9,Medium,4.9,مردانه_Medium,8.305084745762711,-0.3484004638583494,-0.7888914328348716
ست حلقه ای وشلوارک مردانه دکتر کی,مردانه,ست حلقه ای و شلوارک,a166271a-cfc4-4292-8665-e873a958f9c0,https://image.torob.com/base/images/-Q/ks/-QksJ3D8uG_w6Htx.jpg,دکتر کی,ست حلقه ای وشلوارک مردانه دکتر کی,نامشخص,نامشخص,ست حلقه ای و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,33,7,Medium,4.125,مردانه_Medium,6.439024390243903,-1.0077861070056002,-0.45557280559350677
ست تیشرت و اسلش مغزی دوزی شده,نامشخص,ست تیشرت و اسلش,b3637e4c-829e-45e8-991a-94eab3bb7ef5,https://image.torob.com/base/images/3u/sI/3usIpGmA-H7hQ0BK.jpg,نامشخص,ست تیشرت و اسلش مغزی دوزی شده,نامشخص,نامشخص,ست تیشرت و اسلش مغزی دوزی شده,,,نامشخص,,,,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺺﺨﺸﻣﺎﻧ,29,7,Short,3.625,نامشخص_Short,6.27027027027027,-2.2172003751698943,1.3885775641276281
ست بلوز و شلوار مردانه برند لیورجی کد male912,مردانه,ست بلوز و شلوار,00928cfb-e8ca-4f4d-b65a-dce47953a9ad,https://image.torob.com/base/images/O4/z9/O4z9Tvr8IjW4EcVr.jpg,لیورجی,ست بلوز و شلوار مردانه برند لیورجی کد male912,نامشخص,نامشخص,ست بلوز و شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,45,9,Medium,4.5,مردانه_Medium,8.181818181818182,-0.9665634964053987,-1.0014650007246042
ست پیژامه و لباس خواب مردانه پیرکاردین Pierre Cardin اورجینال PC.5656.BORDO,مردانه,ست پیژامه و لباس خواب,3d8f63b1-f68f-4e95-8c7c-458a452554ed,https://image.torob.com/base/images/aB/ME/aBMEPqZoEgeoqtcw.jpg,پیرکاردین Pierre Cardin,ست پیژامه و لباس خواب مردانه پیرکاردین Pierre Cardin اورجینال PC.5656.BORDO,نامشخص,نامشخص,ست پیژامه و لباس خواب,,,نامشخص,,,اورجینال,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,75,11,Long,6.25,مردانه_Long,10.344827586206897,2.914703426223357,0.26039994929454224
ست پیژامه و لباس خواب مردانه برند السی وایکیکی LC Waikiki اصل W44648Z8,مردانه,ست پیژامه و لباس خواب,60c7a5a5-b9c4-48c2-a642-3cc8ed75fcb8,https://image.torob.com/base/images/_E/D9/_ED9ZM9G_whMJ3Lx.jpg,السی وایکیکی LC Waikiki,ست پیژامه و لباس خواب مردانه برند السی وایکیکی LC Waikiki اصل W44648Z8,نامشخص,نامشخص,ست پیژامه و لباس خواب,,,نامشخص,,,اصل,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,70,13,Long,5.0,مردانه_Long,11.666666666666666,1.99558201275887,0.27206127215989157
تیشرت و شلوارک Nax مدل 3144,نامشخص,تیشرت و شلوارک,06b9bbe1-f57d-436c-bd1d-c515029e6cb1,https://image.torob.com/base/images/Sx/Fm/SxFmo8u0okAuU42w.jpg,Nax,تیشرت و شلوارک Nax مدل 3144,نامشخص,نامشخص,تیشرت و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺺﺨﺸﻣﺎﻧ,27,6,Short,3.857142857142857,نامشخص_Short,5.5588235294117645,-2.4786218378222395,0.9433759609793737
ست بلوز آستین بلند و شلوار مردانه سویکس,مردانه,ست بلوز آستین بلند و شلوار,07369063-7c00-4129-a1e7-1ef0a075b46d,https://image.torob.com/base/images/Ka/fs/KafsgWoxAsGGxOG-.jpg,سویکس,ست بلوز آستین بلند و شلوار مردانه سویکس,نامشخص,نامشخص,ست بلوز آستین بلند و شلوار,,,نامشخص,آستین بلند,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,39,8,Medium,4.333333333333333,مردانه_Medium,7.3125,-1.19481235311621,-1.0017831278573848
ست تاپ و شلوارک مردانه مدل موتور کد N440,مردانه,ست تاپ و شلوارک,c1bcc605-eee0-441f-9a10-bad734421960,https://image.torob.com/base/images/ak/JA/akJAIS3IJDmKQ10N.jpg,نامشخص,ست تاپ و شلوارک مردانه مدل موتور کد N440,نامشخص,نامشخص,ست تاپ و شلوارک,,,نامشخص,,موتور,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,40,9,Medium,4.0,مردانه_Medium,8.0,-1.3394804698843006,-0.9208306969874771
